Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
56425,4151,2926,2521,4078,2863,707,2040,4836
56426,1333,780,599,1515,4197,3209,193,3157
56427,1794,631,4106,3428,915,4084,2263,3485
56428,248,2264,146,4848,2563,2457,4261,936
56429,4156,801,4836,1813,419,4452,759,2086
56430,737,383,4494,2698,2582,1139,2146,2954
56431,2278,2959,2706,2377,2078,2435,4309,4777
56432,88,2215,3464,256,916,304,501,1421
56433,2045,3637,4408,2483,1852,138,3656,4037
56434,4189,105,978,2080,2971,1235,2161,462
56435,3218,2147,45,4692,1952,2099,2873,3473
56436,2756,563,2203,4579,4839,2303,1630,103
56437,2123,4191,3381,1254,244,2133,486,4059
56438,2669,3679,4693,3773,1142,2696,621,4286
56439,1907,2847,81,484,1042,1109,926,1564
56440,818,3366,861,3614,2940,4535,85,2318
56441,4319,80,4707,2187,3900,3501,2294,4505
56442,2011,1303,3548,797,3272,1661,4236,4145
56443,3384,539,1464,2639,2126,3795,4998,2208
56444,3249,4875,3803,2928,2708,561,4637,2663
56445,2426,4999,3193,4637,2354,2119,4571,3882
56446,1397,2718,988,1897,4934,4412,1443,3821
56447,3863,2836,517,2878,4283,1337,3376,2164
56448,4205,4655,4019,1468,3903,4802,4270,4100
56449,2816,3893,1676,402,4853,2358,4796,2058
56450,2375,3408,4124,4130,2460,4765,3031,4753
56451,1733,2227,3061,1891,1214,1592,2191,2225
56452,1864,2122,2248,3557,1850,4544,984,1930
56453,2507,680,1811,601,3196,1155,1780,2070
56454,2492,4713,4797,1533,1507,2417,4254,1106
56455,1825,3965,24,2099,3478,1500,3631,2612
56456,405,4440,1198,4520,4685,2650,568,2690
56457,2522,2817,85,4125,4301,1800,950,909
56458,951,2996,4561,4335,3148,3469,3769,827
56459,668,857,4932,2292,4053,1719,1568,1697
56460,2719,3078,1336,4696,3485,2296,4599,676
56461,1820,4153,3574,969,1337,2491,3845,3579
56462,2191,3209,1671,4319,2507,2707,1004,2072
56463,4285,2009,2295,1133,4074,1081,555,4802
56464,3547,3175,1560,233,2799,4482,1750,4227
56465,3646,4167,1594,896,2740,4471,599,3110
56466,138,429,1906,1845,1753,3592,4478,36
56467,3348,1064,530,4348,4905,957,3705,2732
56468,2283,1968,326,248,518,3564,3462,4799
56469,1418,68,1411,64,2705,3675,3545,3018
56470,4468,2807,3157,138,4187,3282,4657,2892
56471,2784,4039,4154,2436,412,2112,3333,346
56472,1927,1118,933,2984,387,2932,2415,1207
56473,4216,3857,2786,2652,404,3744,1793,482
56474,4869,726,4324,3025,3700,1741,4235,397
56475,4436,3547,42,2544,2622,4085,1869,798
56476,817,2502,3186,593,43,4690,4938,175
56477,2330,2301,4484,3228,1931,504,1153,4225
56478,3778,1136,2382,3407,3460,527,3377,575
56479,2406,3661,189,1767,3360,3092,363,1775
56480,2704,2109,210,584,2796,1387,3779,4149
56481,44,2056,2156,2600,4760,1297,3952,4719
56482,4897,1975,1817,1294,300,3715,4583,2770
56483,387,3246,1155,1975,117,1871,4664,2475
56484,546,254,338,800,971,91,3424,2745
56485,940,1457,1659,2166,4051,1666,2475,2266
56486,2403,2629,3491,3959,2027,3251,4713,1112
56487,777,1048,1661,3290,2781,3037,3260,2909
56488,3256,4820,1284,3186,1250,4208,3273,1385
56489,4865,85,170,1512,1426,990,3527,949
56490,3627,177,2668,4438,4133,4984,3790,2905
56491,3175,2422,3730,3748,2554,3650,601,766
56492,2029,458,910,4036,2042,4885,4732,1753
56493,1800,3673,4247,672,3636,53,968,81
56494,638,1563,3883,2424,388,4717,1312,3162
56495,3997,2046,1983,4951,2103,4238,1149,4687
56496,1690,3535,1929,2047,633,2251,2511,1479
56497,3906,2937,1957,1058,3297,4643,4052,3067
56498,3549,2014,226,2795,4979,1021,132,4967
56499,702,1220,3353,4094,3297,2137,3851,1548
56500,2521,4670,4061,544,184,1297,1153,644
56501,168,995,4857,4921,3349,2342,2966,4219
56502,1068,2015,4133,2444,1788,3115,3207,2127
56503,988,1639,40,4746,467,284,1305,4212
56504,3592,3497,2611,4774,1225,3063,1461,3790
56505,2694,1788,3750,70,2569,1827,4701,1934
56506,4257,4465,3795,4806,717,4651,1387,1643
56507,2842,3878,2899,796,1445,616,2514,4906
56508,2513,101,1375,1705,3628,2982,1092,3733
56509,802,4729,3513,2214,822,2163,1881,2596
56510,1410,2326,2187,4598,1235,4610,1910,4432
56511,98,2079,3858,829,2932,4118,1446,1663
56512,817,3150,2557,4594,118,300,4929,2975
56513,3917,4533,1545,2586,944,2974,1323,892
56514,4830,3865,1456,290,1010,1326,758,87
56515,4969,625,3730,304,2797,1929,1392,3036
56516,1652,2559,4727,2121,2512,1235,4488,844
56517,4580,2199,4788,3487,2240,1342,3156,2864
56518,4859,4740,4301,4490,524,368,1442,4721
56519,2306,4503,4906,1802,3820,2500,566,3794
56520,1224,2400,2803,1860,932,1365,1489,2930
56521,2803,4235,1861,3846,1740,253,4992,3988
56522,4651,3808,1414,3365,2395,2541,4912,2114
56523,4681,1257,2459,4360,986,1540,2427,3675
56524,729,2437,111,2361,3553,2179,2119,3902
56525,827,1902,4768,3786,4901,1498,953,3770
56526,2157,3391,1952,347,370,2587,1241,4622
56527,2269,4539,2772,3417,4993,3979,2256,3288
56528,529,2003,2477,2550,2410,4815,414,2557
56529,1700,4718,4899,1444,1194,4174,4618,806
56530,1908,191,1254,2084,2729,3104,1309,3721
56531,4183,3485,4088,3026,3102,1124,3469,2753
56532,2383,2263,4774,1658,3050,748,2887,1815
56533,2382,4870,1264,2127,2445,4691,3225,3150
56534,2273,1958,5,917,1463,3959,4940,2719
56535,2426,2512,1757,131,2556,3188,732,556
56536,2623,4482,3655,4675,1053,2868,4124,3881
56537,4573,2775,1612,3386,1858,3897,3949,2448
56538,1438,4279,4530,203,3753,4381,3865,3400
56539,2829,3736,803,2259,1799,423,57,225
56540,1700,1781,4860,3763,2261,3539,79,95
56541,906,2793,2269,202,1253,2465,425,3713
56542,4602,1350,1409,1252,2194,3547,892,2021
56543,1343,676,472,1759,1780,788,2966,3329
56544,4013,586,4069,600,1899,2258,726,2760
56545,4048,1652,1333,759,353,1255,3593,3005
56546,530,4181,1814,4011,2472,4491,2976,3953
56547,222,3902,4715,2688,1919,4044,4073,4359
56548,404,487,1849,1703,2481,687,4421,507
56549,777,893,1651,3256,1072,3643,4803,4038
56550,757,1281,465,2764,1441,4185,303,4111
56551,1204,1316,4216,472,3750,1300,676,2216
56552,1325,3049,2919,4710,3696,4268,379,3474
56553,4704,4243,1423,3794,114,4144,815,575
56554,3567,40,4127,1328,420,3230,51,2427
56555,4257,157,3225,1728,2345,122,4554,1251
56556,3353,4411,3646,3345,4233,2608,4137,4986
56557,4420,882,2001,4569,1174,2354,2060,559
56558,30,2211,1440,2192,366,3771,816,903
56559,513,4266,3937,3549,3599,1627,3223,4084
56560,475,1581,275,3351,925,320,2228,3923
56561,140,4016,1345,4312,1448,2877,2490,3836
56562,226,1553,4846,3422,3426,2647,2139,3129
56563,2818,4956,4957,2071,315,1238,1216,1171
56564,36,211,2407,4598,4676,1743,154,477
56565,611,4055,2941,3656,4872,2952,1107,471
56566,1264,2868,2006,1328,2486,3216,1633,2960
56567,3581,4295,3999,2830,318,3599,4085,2068
56568,4342,4555,1024,62,3962,1970,118,39
56569,1809,3354,3685,3879,4538,360,1004,10
56570,4942,842,106,3974,4586,3540,1063,4856
56571,861,374,2999,3286,4421,1617,3511,4250
56572,1698,2637,289,4251,2459,3683,313,1328
56573,3704,2414,2675,4964,3342,3986,3808,2487
56574,2408,1097,1193,1017,1641,2627,3073,4161
56575,2256,2414,104,3161,1136,3240,1875,4904
56576,1338,1777,2425,1875,1432,4926,1257,3765
56577,4629,63,48,1371,2293,45,1202,3494
56578,3834,3491,763,1210,3194,4567,3360,1864
56579,2036,3485,3625,4739,521,1421,3055,2970
56580,4444,4563,88,896,3775,3028,1195,1446
56581,2071,738,3407,4477,4149,4175,2111,4413
56582,4332,3440,464,3041,2700,4263,1091,1219
56583,533,2030,2965,3990,3966,3498,2809,2956
56584,1223,4334,1438,2382,283,4465,1992,2255
56585,1560,337,2524,346,2586,733,2694,3489
56586,2022,2726,348,458,485,3102,2466,967
56587,1735,419,339,3462,3040,3302,2122,1074
56588,3637,2515,3819,2652,2816,1299,2924,2162
56589,3039,1265,2956,258,1826,4040,2779,3302
56590,2033,1531,2403,4992,2707,1709,4359,4590
56591,3591,156,862,3959,4294,1493,4408,1071
56592,1906,4286,3807,2825,698,580,2036,3108
56593,4264,817,77,2754,4202,494,1728,1146
56594,4706,4376,3639,213,4200,4126,476,95
56595,2727,4231,3321,1295,2245,3771,1701,1165
56596,973,2132,3229,1831,2423,271,4457,4210
56597,3826,1457,3298,2408,1696,1127,4626,2366
56598,3385,2616,3105,3055,3752,2587,2495,4754
56599,3803,4648,2989,809,3070,4944,835,3954
56600,2204,1211,1914,513,483,3459,1854,1400
56601,1389,11,1331,2738,3134,973,1275,2051
56602,3292,3658,3513,1838,4783,381,2724,128
56603,1816,1251,2384,984,2622,4370,2703,4766
56604,2699,4570,2955,1519,1806,2375,2789,3310
56605,3287,693,4910,2059,2938,2808,404,1507
56606,4627,4678,2702,750,1741,1959,3146,1103
56607,1792,3561,2665,4098,2541,3684,2419,1689
56608,1532,3822,396,324,1331,1040,664,4571
56609,1041,3987,4681,2282,3793,3131,3847,4024
56610,299,1556,3375,259,741,4646,3227,1084
56611,2250,2502,3712,403,2159,1543,488,2878
56612,4339,660,1646,1979,3784,602,3122,88
56613,3087,30,1521,1379,2507,450,1825,4626
56614,4591,4437,2876,2962,1564,3796,2195,378
56615,3327,1624,4537,2776,2228,2891,4626,4529
56616,1527,4586,4188,4880,242,588,14,4510
56617,4038,4330,4427,1708,913,3477,3990,188
56618,3943,2554,1978,1537,2778,2898,1065,3183
56619,3918,294,3982,1229,2877,2614,2519,4498
56620,3823,3448,1748,4241,1103,2004,1744,2374
56621,3514,3127,221,3834,1738,3980,4868,655
56622,3695,3172,2225,1516,4231,2221,776,3191
56623,597,1349,340,2451,2259,3538,3068,4827
56624,4303,1089,3797,2172,2036,4873,4093,4113
56625,4244,299,2482,3186,1995,4570,4140,3515
56626,2811,3538,4113,1712,2015,2540,3296,1150
56627,1281,3288,4638,2343,3453,168,1247,4802
56628,303,969,1439,3070,4907,3936,2613,2285
56629,671,3711,429,1939,3931,3814,123,2308
56630,3753,1544,1915,781,2527,648,626,1716
56631,951,4995,868,3647,4766,996,2904,1908
56632,408,4217,2369,518,3013,3182,2448,2616
56633,53,3542,4577,4433,1151,4483,2769,306
56634,1070,2376,21,479,79,4288,4424,3108
56635,3286,2967,1190,2422,4439,4870,2649,264
56636,1024,3234,2669,3988,3732,3601,3967,4145
56637,2955,4347,1340,2077,4985,2897,2740,2618
56638,3708,2684,1435,425,3018,3772,2941,3433
56639,1696,1510,3702,3072,1738,1595,1328,2154
56640,2359,123,500,3570,2052,3895,1612,2419
56641,3353,1472,3827,4907,2013,4181,3030,3089
56642,3684,241,2959,236,4482,416,547,28
56643,4244,1942,30,909,673,2916,3774,4363
56644,3312,3585,651,17,4067,2795,4073,2012
56645,1767,4735,4339,4319,3455,3412,3898,674
56646,984,75,2230,1442,3908,922,2592,2858
56647,4084,3466,4738,1871,2464,369,3309,4974
56648,1954,4999,850,1960,1058,3604,3996,4670
56649,2886,2460,3139,2230,3149,1242,2191,557
56650,2804,1529,286,241,4102,1119,4903,2158
56651,2834,4379,218,1778,4079,3075,1113,517
56652,3069,1156,3678,2908,4040,4715,3498,4459
56653,1078,930,3765,190,342,3984,2222,1227
56654,4544,3527,2446,1954,2460,4054,1751,39
56655,2858,1487,1222,40,3165,1420,1005,2248
56656,3678,4188,2621,2670,318,2190,2759,1583
56657,1484,4333,1590,156,1063,4681,2338,1548
56658,2616,2718,313,2375,4891,4485,1157,323
56659,1040,4396,21,369,3816,9,3851,3023
56660,235,2495,620,2508,3782,492,4981,261
56661,1655,469,2229,382,1238,1640,2529,3454
56662,1445,3346,3428,2426,4458,4606,4252,2535
56663,742,678,566,1056,3804,1492,1196,3330
56664,2021,1087,3989,3951,4065,1978,2715,1424
56665,1343,2039,324,1161,2719,4259,1273,4063
56666,2509,3140,3038,2084,1999,3229,2496,4034
56667,4720,2064,3388,3721,3589,809,4123,1404
56668,4842,2304,812,2344,3652,4520,1094,2567
56669,2877,3133,1805,2477,1864,4276,1601,151
56670,1504,438,501,3523,3746,2015,783,324
56671,4879,2705,1649,4265,4940,4844,1560,1800
56672,4575,2190,4876,3775,1154,188,2993,2977
56673,391,4218,3868,4894,3428,1781,70,2106
56674,3518,1946,2131,76,4190,2460,192,1435
56675,655,3718,2270,3371,1622,2971,135,4993
56676,2353,2320,264,2045,1757,317,3484,1442
56677,2420,112,4901,4966,2537,2591,2416,1009
56678,3636,4023,4343,1382,2560,4293,2027,3143
56679,3814,587,4677,3951,3806,4469,2217,2203
56680,2061,1359,455,1312,4335,4924,3935,4263
56681,3103,2130,1321,4694,3355,949,4522,1221
56682,1283,2954,3141,2821,2145,2686,1952,3227
56683,3850,3627,1723,3673,4487,4869,4791,1666
56684,422,3677,127,4953,3714,4846,3849,3615
56685,813,189,2323,1666,4665,2029,4922,1746
56686,1039,597,2610,4823,764,592,3461,364
56687,2078,2323,4311,620,426,3101,156,39
56688,2476,4904,2835,1124,4329,3123,2424,1070
56689,4234,2537,1251,4545,3427,4481,2427,1162
56690,1218,1933,4627,3894,1167,46,437,3010
56691,4644,4026,268,4252,520,612,3264,681
56692,447,4276,4149,1782,2696,2970,4741,889
56693,2481,3466,3166,4321,4539,88,4579,2183
56694,567,4987,2823,31,4273,4330,3753,2920
56695,3402,450,1508,1160,4452,389,2952,1384
56696,3145,461,1761,3892,1810,2002,4578,1573
56697,2760,1980,1687,4135,3844,1846,1325,916
56698,3811,4624,1154,3013,4822,1724,2597,3329
56699,116,2411,2880,2126,4435,1563,2427,3586
56700,2805,4190,2008,4459,2468,4600,2897,697
56701,720,1277,1302,2838,716,4837,3845,2247
56702,4622,3780,4177,3804,2318,1905,4777,740
56703,1536,882,2125,1006,1725,533,4341,2268
56704,1256,1948,3210,3668,600,4928,2569,820
56705,4182,4777,405,4136,1693,138,3574,2428
56706,3311,3579,4755,818,3264,479,1787,408
56707,3313,1244,4574,1008,1569,2203,2058,4038
56708,2961,2612,1028,3344,2118,900,4521,4383
56709,4215,1293,3087,2002,1335,252,1069,1632
56710,3791,2357,2680,2149,2911,732,1470,2001
56711,3537,2155,304,3588,297,4131,798,3462
56712,4061,4,3825,2269,4276,1541,2120,2706
56713,2711,4968,3207,905,4028,1579,3334,1048
56714,804,4616,4391,4115,4672,2405,2248,295
56715,1940,2300,2197,3058,4631,3716,2992,4029
56716,2458,1057,4734,2589,4591,282,932,2070
56717,3857,1101,4396,1201,4538,4349,171,3343
56718,409,4008,3264,4887,3652,4088,1576,4243
56719,1310,4482,871,1244,1243,52,2169,2447
56720,2968,2588,4940,1992,669,472,3563,2576
56721,766,2313,2416,1206,2014,4891,2287,4911
56722,3209,741,2348,3896,1631,1045,4687,909
56723,1130,2971,2991,444,1765,1509,4555,4492
56724,447,605,44,685,259,2822,3357,1587
56725,962,4935,1830,3370,2463,639,628,1477
56726,1901,464,2221,2011,3359,3204,1742,2445
56727,3358,921,667,4026,4613,4338,1932,100
56728,3770,1655,4815,429,71,3405,4328,95
56729,4285,3433,1507,3920,3988,3557,113,515
56730,294,1506,1453,3571,2049,3698,1127,461
56731,2294,2796,3899,3865,1659,4021,203,4879
56732,2297,881,4803,4680,3126,4478,2809,1716
56733,488,766,268,3083,1721,2475,604,2278
56734,2179,4532,4487,3329,3910,2025,2068,3427
56735,3980,162,880,3265,1587,2654,3637,4094
56736,4780,814,2580,1664,262,4610,2605,4396
56737,2730,3311,1133,1324,1024,3003,1692,704
56738,2062,2790,1528,2542,3310,4511,615,3491
56739,738,628,4968,804,604,1574,959,4142
56740,3032,4345,4261,4229,3632,1047,2351,1022
56741,2266,1312,3528,2624,511,3673,1420,4933
56742,1009,4600,1522,1078,1422,1094,3668,2283
56743,3261,278,1068,3331,1492,967,3317,604
56744,2155,2897,2531,2929,2682,1489,4294,3980
56745,3410,3028,4359,2420,4681,66,2251,4879
56746,3436,1507,4933,1936,4827,1482,1023,3866
56747,260,1314,4446,1354,2531,1981,4141,1349
56748,1635,972,1607,1608,1837,4899,2148,2767
56749,4048,3248,3849,4535,3436,504,3767,2555
56750,1019,1386,2101,1348,4108,781,4094,4309
56751,3049,2060,3170,2926,1746,2967,3603,898
56752,1,2008,809,695,1689,96,1440,3478
56753,3579,2997,1829,2304,1574,1287,4367,637
56754,306,4496,4427,4865,2833,4279,1325,1159
56755,4137,4189,1991,3652,1678,3457,4395,221
56756,1212,3500,2495,1737,45,384,1160,2390
56757,2402,3385,4532,441,3745,1513,1851,2376
56758,1852,2168,1855,4878,2339,1870,619,984
56759,4294,2700,1852,3439,4954,1369,2492,283
56760,1968,2794,1123,2495,4516,1009,3907,564
56761,789,381,3329,3650,1339,3612,1227,2788
56762,2372,3858,4357,1380,4129,3577,509,4238
56763,2929,4559,1967,1277,152,3880,3261,115
56764,2521,2228,2525,2446,3797,2106,253,4269
56765,236,2106,1529,1187,605,4012,4055,415
56766,1423,4301,2992,2296,992,3515,699,1440
56767,1792,3006,1583,3780,1455,568,1872,306
56768,197,6,3441,3348,2602,1921,2830,3631
56769,2134,887,4976,137,138,2303,3928,2226
56770,3386,1125,4381,4830,4513,4582,726,4954
56771,4375,4778,3649,3901,3794,1220,1911,926
56772,2103,979,2037,914,1370,4538,799,773
56773,1826,3045,2409,831,1852,1615,308,4783
56774,958,2688,2411,3716,3498,3414,2518,936
56775,414,1616,1706,3712,4808,4349,3062,3690
56776,3983,4892,2329,3407,3394,2619,51,2646
56777,2494,1351,3592,2107,3972,1649,774,4412
56778,1057,372,1693,4788,2446,186,3548,4061
56779,704,877,2616,1154,4097,3000,1098,2224
56780,1995,1082,779,4231,2679,4580,536,334
56781,1311,4238,2990,4724,4032,4476,439,491
56782,2154,2717,3621,4641,2467,2517,1447,1130
56783,263,1000,304,4532,4935,3647,4382,4775
56784,2020,290,3559,254,1760,3555,3854,2451
56785,2528,2376,2195,1746,2211,2254,2793,182
56786,3775,3152,3593,1938,4212,3631,4482,3847
56787,461,466,4353,439,1578,2452,317,2171
56788,113,3645,4341,2438,845,3171,1634,4617
56789,4883,3376,1380,3265,609,3798,586,1965
56790,4998,2968,4841,2027,1321,2791,442,2708
56791,4955,3382,3406,3043,3705,1717,373,4400
56792,4542,1196,991,4915,3663,4717,3921,3937
56793,3050,3744,420,677,498,3874,4708,631
56794,3619,459,1927,4377,2060,3215,1184,910
56795,3990,87,1089,2431,1966,115,2781,2676
56796,2540,2710,4294,1568,3240,1473,225,1057
56797,2934,2318,3393,405,482,3982,4100,2317
56798,1442,1759,1765,3575,540,928,3225,803
56799,4405,1577,1625,2975,3691,4755,3648,1985
56800,412,2099,2275,1769,3745,1455,2894,2175
56801,3638,1473,1244,1179,225,3724,2102,4391
56802,3079,4828,303,3630,2659,1011,636,1722
56803,1780,2014,5,2201,1132,3777,3982,4987
56804,3915,4121,3722,4639,35,4725,1528,549
56805,2433,787,354,385,4954,1176,4296,2548
56806,3755,2986,3426,1386,1298,2941,3113,4640
56807,2730,4757,1781,3649,2319,3903,974,2164
56808,3797,1755,3745,2633,4923,1452,4696,95
56809,755,4196,2128,1192,2553,1783,3314,628
56810,3027,1507,1286,1610,2268,4459,4374,1663
56811,2593,211,1042,2288,1786,3753,709,3707
56812,459,653,500,778,517,3322,1952,3475
56813,2380,2472,4801,4861,1973,3261,749,2990
56814,866,2603,1667,4693,3881,1477,252,4380
56815,4619,3150,4490,2998,241,3449,1267,4111
56816,4533,4514,4308,2266,4797,3509,1768,3486
56817,1232,2795,4610,4257,4101,2984,1587,4361
56818,43,445,1365,1130,2769,2051,3305,2643
56819,4281,3397,2272,4527,2652,3027,48,2489
56820,4332,4467,1434,4820,3884,3600,3563,3384
56821,2060,2905,4198,1778,4053,3340,3082,4795
56822,473,4093,3536,3820,1442,2621,3478,2201
56823,28,1173,4699,1785,1624,2334,1822,3392
56824,3668,4460,4455,4637,1610,1992,1598,2757
56825,2953,889,1703,3335,3206,1079,3602,2781
56826,4784,577,1020,75,2514,3159,2649,3223
56827,4057,2097,1830,2851,2600,3528,2589,2258
56828,3706,212,548,1736,603,393,893,2741
56829,4530,2531,1434,3681,1073,925,2474,3023
56830,1417,4535,1255,4023,2575,4793,3854,2154
56831,2184,1960,2666,4688,4057,2804,4224,4710
56832,3228,81,1841,4708,2544,3055,3145,602
56833,3172,3232,1134,3437,47,2620,4433,3588
56834,4892,962,3082,4273,3633,4943,1373,2391
56835,113,129,3960,1358,3271,4680,3563,1079
56836,952,2979,515,1755,545,3744,3248,3533
56837,114,2799,4459,775,4827,3423,265,2353
56838,632,1250,3614,175,4679,1667,1079,1724
56839,913,4910,454,3134,617,1486,2722,673
56840,2950,3655,4901,4462,4811,2482,3580,2207
56841,226,4560,1715,4545,2786,2811,931,2585
56842,2423,4408,2097,3410,474,4689,311,843
56843,409,3981,3401,853,502,1917,2192,3327
56844,2709,1296,4388,2406,3074,1547,547,1859
56845,842,1096,1620,639,2558,3250,1062,3299
56846,3859,126,361,2785,1498,2419,2230,2271
56847,915,4122,2897,3594,881,900,4114,3591
56848,4796,1854,1383,1293,2328,3716,2721,599
56849,3163,1813,4691,2868,3989,1379,4967,4358
56850,998,3393,2385,2481,339,3111,4939,4232
56851,3832,3250,3178,1807,2884,3180,903,1978
56852,1620,1273,1490,4253,2842,3083,847,2132
56853,4747,592,3233,155,1321,3835,2546,3323
56854,1178,4739,1292,3497,7,2384,2503,776
56855,4486,1086,1263,3237,4168,2920,4594,179
56856,3003,3873,2535,3254,1985,1676,3777,3774
56857,1071,4903,72,716,1065,2476,4741,397
56858,770,4051,315,4044,357,364,3241,201
56859,4316,262,2542,2209,964,1905,4425,2825
56860,4056,2747,1800,3880,3544,2519,2999,4343
56861,855,4853,1421,3879,3990,1621,2585,2478
56862,3715,3337,1124,4609,4186,4478,2078,1122
56863,1592,2985,323,4893,4656,2741,2831,2314
56864,4320,3849,2166,4022,4597,270,990,567
56865,645,3884,2059,3437,1926,3550,2118,3552
56866,1191,623,52,3981,493,1007,2863,1797
56867,262,3857,3703,2593,1028,380,4466,2629
56868,1440,128,3742,3343,3992,4179,3444,1443
56869,1334,2321,4366,2601,371,4532,3788,973
56870,2400,1814,4279,4002,4436,2391,3686,1110
56871,2437,183,4306,345,4564,4785,2012,1166
56872,2903,1403,3663,3107,911,3905,4125,1849
56873,3890,1663,4085,3084,3916,3745,4156,2545
56874,58,1203,2727,4284,3297,4205,1470,263
56875,3609,4442,3463,1432,2665,2376,19,2259
56876,2987,2752,777,1377,966,565,2711,4956
56877,1103,707,4482,824,951,300,4694,4443
56878,994,592,1231,3678,2287,731,3149,1660
56879,671,218,1339,2824,2127,3172,4249,2515
56880,1131,4607,4355,3062,1763,959,3455,2805
56881,2894,822,4818,926,2019,4264,598,2502
56882,4223,562,751,3148,2306,3389,23,1876
56883,1297,1581,2997,4565,2854,1676,1018,2391
56884,1552,2817,1266,3914,3196,2515,1907,246
56885,1971,3668,1246,1779,774,2704,4775,4565
56886,4263,4780,2511,4731,238,2796,1581,602
56887,4967,776,1944,4194,3261,2762,384,464
56888,4044,4785,1210,934,2986,1081,1817,3146
56889,4717,4453,2161,39,113,1491,3132,3430
56890,2374,875,2393,3176,772,4133,75,934
56891,934,1308,2730,2922,1053,550,81,1117
56892,4012,4199,1234,2960,2268,958,4399,899
56893,3293,278,4584,3298,999,2804,2422,1171
