Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6,Exp7,Exp8,Exp9,Exp10,Exp11,Exp12,Exp13,Exp14,Exp15,Exp16,Exp17,Exp18,Exp19,Exp20
22471,670,2482,187,4552,2459,2782,3826,1134,2173,1466,1525,4938,3266,57,1438,3051,1906,1922,1038,2801,1872,323
22472,2581,420,1057,3684,1445,4864,169,1400,3774,2392,4949,4086,547,2489,2392,116,1356,3487,1541,1742,3035,1783
22473,875,4679,3668,871,756,4412,4743,4376,2822,3526,1497,4985,3109,455,2309,4540,647,306,3400,1665,3969,1138
22474,3885,229,3001,2662,4676,3554,3732,1542,1876,1235,2209,4348,3522,3542,176,3673,53,3383,3017,3652,4373,3800
22475,3076,1408,1378,2841,2286,1040,3319,946,297,2954,3248,2742,184,220,4629,3467,1786,3199,2451,4619,6,4713
22476,3820,3295,914,266,1612,751,4180,3888,1180,398,730,281,489,3910,2808,4432,2011,2652,4773,424,4861,3499
22477,414,2954,4500,4438,4774,2516,746,806,1578,419,2485,2741,2042,3114,4749,195,3313,2124,1237,2243,842,2127
22478,4822,4870,1255,4733,1016,3777,231,1687,289,1290,408,4824,3025,3751,3964,4691,841,294,4147,1734,3264,1096
22479,2415,186,413,138,2631,4559,2522,1637,1581,3945,887,1643,3303,2516,1043,2998,1937,3855,1680,578,3480,280
22480,3711,923,1175,670,4729,2093,2551,1645,4565,2460,4041,4047,2099,2762,1225,2209,1721,1545,2514,2466,1781,4827
22481,2947,2688,4163,686,4192,519,990,3771,3592,4252,4959,979,2771,4075,4789,3822,3851,4518,3462,560,1654,4557
22482,2684,4262,1657,3657,2535,565,3501,2837,3713,397,2291,2477,3950,4488,478,1646,3630,91,82,1104,1159,3624
22483,4373,1215,4780,2400,720,3172,2197,1503,1712,3164,3352,1103,3503,2208,303,3939,2584,4769,1146,2113,1010,1583
22484,251,530,2069,2365,1938,61,2457,1856,2169,1583,3021,4204,3904,4005,3557,376,2667,1410,4617,1290,2084,1160
22485,2213,3800,2453,4377,651,493,2144,2443,4064,334,143,1305,2401,268,3609,1993,597,2257,2185,743,884,2709
22486,3127,3740,2875,507,1855,3471,2412,2317,2986,2165,2363,2947,4826,4158,1256,1635,2270,4281,976,2604,2165,2037
22487,2347,1867,172,2104,2376,2638,433,1063,2766,3654,105,4138,3146,4636,3464,4020,1803,3667,1742,4829,759,4234
22488,4202,979,3011,1132,425,2211,138,4148,79,3238,2331,1763,80,1824,1400,532,3980,1206,750,2386,4128,538
22489,4144,194,2479,3947,4703,604,2847,2567,3606,3264,2627,4759,1683,162,2236,4061,4031,1734,2830,3296,2333,1824
22490,1380,1254,2132,4809,941,3633,2228,501,4201,2433,960,1769,4624,3798,3072,1059,728,1326,2874,3088,4191,4602
22491,1050,3848,1610,1783,3626,1836,3780,2631,2082,2722,1309,3264,4310,182,657,4696,1941,791,49,963,4327,1760
22492,3697,2550,4631,4370,3982,158,3212,3697,1875,4778,1739,603,41,428,3228,3101,4056,1597,4447,3940,368,1673
22493,1296,4470,1476,4839,1825,4749,3209,4851,3446,2755,1706,2470,4189,2405,1840,1912,3461,1315,3658,3713,3549,4671
22494,2143,833,3741,1574,3167,1418,3465,3090,1825,1297,1808,276,1044,465,4108,2517,4483,4614,1638,222,4766,1240
22495,2057,1921,4474,4102,1548,4826,609,4467,2121,1837,101,3066,1650,4469,1923,4292,3043,53,4437,1696,1592,749
22496,3485,4690,125,3504,363,2377,3456,3676,4026,120,3634,185,3665,4999,3028,3510,4582,2298,2087,720,2612,4096
22497,1466,2295,2228,3187,3600,3342,50,1501,2951,1688,1115,533,1125,2824,2490,4505,4709,801,3251,1216,1115,2823
22498,1260,3897,3055,2551,3560,3864,4584,2947,511,3256,2896,594,1471,582,2724,888,3051,41,796,1283,258,4820
22499,2592,1759,2077,418,797,778,270,3780,2485,11,4131,1513,3744,4224,3969,119,2996,1242,4224,1180,4369,3078
22500,1886,1337,2403,131,2857,156,987,923,1667,3795,432,1438,1927,3141,4408,3742,4401,4328,3607,4617,3474,3652
22501,2168,1725,641,1766,711,1978,4033,1955,2895,1741,4792,3204,3901,2109,4839,4056,782,1919,4194,2042,4206,1594
22502,618,1417,710,4294,3148,1210,2365,4647,1626,1937,987,4358,1059,963,4224,4469,592,2185,747,2041,1906,2903
22503,3192,665,2103,2843,2683,1951,1288,4133,1236,2008,2161,1614,4117,3826,4147,392,3208,2737,2050,4227,4826,3894
22504,1556,4996,3855,4861,851,3783,4977,103,5,2554,1419,182,3524,4522,1143,393,781,3435,434,368,3833,621
22505,910,814,4486,2659,4066,860,1339,4345,2303,2276,135,3652,4810,2999,286,250,3766,1449,1959,958,441,4182
22506,2768,3175,4312,4926,848,2915,1043,3601,4614,3948,1844,2472,4763,4127,159,2015,1999,1360,1907,4505,2784,165
22507,3477,115,1379,2677,440,4687,991,1218,3778,1453,4842,163,3023,2591,2797,2712,2694,2090,3973,4793,2942,3390
22508,3466,2506,255,1951,2782,398,3519,3280,1074,2292,3986,1200,1993,2972,2229,412,269,1972,676,1740,934,3875
22509,1145,1498,596,483,2021,2078,1020,2782,1043,3452,1909,2660,3119,3423,894,2008,461,606,1822,382,1798,115
22510,714,841,4726,4030,3944,1533,2681,949,3623,1125,886,2208,2439,3947,4790,3929,2376,3588,1274,4283,1617,4589
22511,4823,646,3716,854,3570,3807,4875,472,3268,2158,4402,3279,964,2653,3222,2786,3158,1306,2461,1807,638,4843
22512,2597,830,1178,2824,1521,1772,71,3302,2198,1100,1076,3794,2551,4110,1775,1256,2332,4735,4333,1517,3957,333
22513,846,4673,3576,4170,1574,2434,3866,2177,1554,1205,762,241,2765,2350,999,1384,1989,2651,4808,32,4929,3948
22514,3086,574,4570,1227,4332,788,988,64,1107,2910,4210,628,2940,4077,817,57,4548,1201,3508,3237,1603,149
22515,3822,2067,1727,871,3521,179,4609,1222,1457,3525,215,4773,1541,2874,4087,3519,4273,3729,4363,4453,2196,1677
22516,2468,3900,138,665,1573,1053,4050,3864,606,2106,3981,3649,4925,2972,309,793,4593,166,4951,2698,1526,1579
22517,3241,621,2830,2488,721,3913,879,582,1894,1109,2357,4439,1202,494,3858,4893,648,287,4944,824,779,3021
22518,2881,2376,3255,3219,3849,247,4938,313,3159,3984,1352,4215,4038,4839,4352,3557,1947,1090,1332,153,879,3141
22519,3716,2078,2320,357,538,1311,760,3975,4900,4088,1705,4406,496,1961,4872,3380,2419,2375,4696,3133,647,4248
22520,96,2230,3314,615,4978,537,451,994,2940,1908,4319,4345,2853,1927,1798,2890,1457,1027,3161,3929,4582,171
22521,847,1238,1761,4803,1280,2066,3220,4519,4760,4936,3716,2421,370,1015,4941,2545,2625,979,2412,3765,4939,3537
22522,231,4785,4328,4298,833,247,1801,3089,2245,1420,1345,4320,3943,395,4599,929,501,3737,1570,4682,103,1968
22523,1297,4982,3765,2620,2358,2428,2571,3013,3527,1937,4849,2246,4893,2156,1724,4919,2081,3106,3925,3452,882,2375
22524,2985,603,3191,738,4231,3399,4628,1838,3480,481,2176,2561,4246,498,4728,3825,3259,3646,2972,757,3239,4515
22525,434,2985,1430,409,453,775,4441,2075,3323,4732,4301,1100,4730,4979,3998,3844,3284,2498,1511,4698,2543,4338
22526,267,2554,2687,274,3781,2670,4844,4000,4233,704,4940,4375,2138,2034,4792,2501,334,1256,3214,2303,471,4817
22527,1444,3182,2413,3330,1074,3802,4278,1250,2590,2596,417,144,1312,317,4214,2726,2746,315,1566,1093,2240,3241
22528,1616,404,2283,148,229,787,477,3624,3917,1262,3365,4766,1047,3307,3464,3428,4469,4315,359,740,4922,4409
22529,468,1680,895,674,953,4005,2041,2212,132,1212,4650,762,3235,1897,1255,3825,2427,974,2355,214,1450,4588
22530,71,3530,2874,4969,210,794,1276,4815,1164,467,3143,4129,603,2267,4664,4878,1813,1816,4413,4034,4271,245
22531,1919,4050,1326,3828,3379,2158,1518,3977,619,3721,4646,1102,4253,1270,3275,1211,61,3583,46,1902,2158,789
22532,775,1238,1039,2800,3663,3321,3689,1930,4548,1647,2230,4115,3033,3289,4305,4621,1398,782,582,634,2106,3800
22533,4120,1134,2665,1916,1003,4349,3000,2733,1744,3485,4400,17,2775,1840,671,4948,837,1145,1534,3430,3841,3114
22534,2538,415,3746,1880,4709,666,1648,3102,1878,1828,2556,3900,3562,2546,3407,3595,646,2809,2005,897,1420,2147
22535,4142,4496,1545,656,2030,4040,329,1529,3884,1268,1278,344,183,3361,3620,1071,4632,4740,4017,4992,197,2611
22536,4159,2480,4057,2203,4050,2488,4799,3808,1481,1059,2326,1622,4700,4288,3711,1181,1472,1031,3473,4932,1934,4349
22537,436,2266,2587,1782,3769,3096,1890,4584,4870,771,4511,1721,4449,4413,4465,23,4120,1393,4510,40,2988,3849
22538,387,4664,4160,2815,817,3413,80,2818,3179,2271,3943,4748,4078,1561,1815,852,3742,1858,1425,4345,2427,2383
22539,625,1075,2995,2861,3764,4410,1887,1236,803,2351,138,1365,1685,1573,548,4546,3340,4432,4579,1986,1150,2201
22540,1965,3497,4759,888,4989,3544,1785,1088,4731,2881,4258,4252,987,3984,4257,1144,4701,1883,3606,797,2646,1138
22541,1085,1090,290,3680,2589,988,3684,3005,7,4226,934,416,278,3288,2821,4176,403,4870,807,2958,4099,1001
22542,3765,2219,1703,245,3520,2093,2738,3,1177,1973,2744,3577,2858,2,3754,1835,4732,25,4396,309,302,2449
22543,1577,4434,4369,216,2211,3698,2082,4644,953,464,2908,2227,1363,1908,223,1337,3916,3284,3789,2043,2913,3597
22544,786,3815,3625,4292,3381,4316,4877,4512,1352,4772,2452,3623,4167,4942,2407,3927,2894,73,4523,2033,1133,645
22545,1483,3510,35,3906,880,771,1701,4908,450,782,1119,789,4012,1679,3082,944,1064,2874,84,4467,2763,4787
22546,4396,1679,1239,4261,150,710,535,3030,2911,1159,3171,4015,418,4865,299,4349,2402,3475,1663,3154,4212,46
22547,4224,1092,3926,2960,4352,646,4756,1072,3864,637,1784,4541,3935,1689,2152,2173,4013,3552,4830,3947,3189,3760
22548,2392,3534,2564,3112,1080,3258,3932,3780,1914,4493,2310,2571,196,4319,1291,500,511,3099,3691,1933,2759,668
22549,1537,382,2851,4923,878,4191,2785,4019,396,2601,594,1174,343,3468,294,430,1775,4609,1073,1021,4501,3310
22550,1867,3947,618,3874,4302,3405,4221,4754,3411,2458,2879,2886,507,3028,4893,2120,3140,531,2010,3068,1106,2177
22551,1294,1827,2977,4936,102,4737,3400,4655,378,2946,1261,914,2254,782,4186,2440,906,135,4021,3052,1839,148
22552,4528,4295,4058,1162,4584,611,1935,1720,3672,138,2332,1966,841,799,806,3450,2050,2299,124,4990,2799,4173
22553,2447,4842,1868,2461,2433,2040,100,394,3,3877,2620,1066,2236,1542,2362,2235,1603,291,4723,4023,4362,4802
22554,1054,902,4962,1514,1688,2417,4126,2756,2190,2210,1525,1698,3733,3210,657,1706,3148,302,1875,62,2461,361
22555,1504,2133,3453,3434,2187,3811,4621,2809,485,4261,137,1016,3131,329,4912,4350,1956,2578,3141,4794,1036,2767
22556,4859,182,1858,454,4823,688,3162,681,2280,2276,4385,3392,1954,609,726,1729,575,2880,3960,4187,4460,3492
22557,3164,1664,4496,255,1111,4900,2965,3778,1009,1408,3079,32,3084,559,3712,3342,1903,671,183,1492,710,3024
22558,810,2159,801,861,4633,295,4259,3329,1617,1456,281,3156,4942,931,4767,222,3604,460,136,4618,1483,4983
22559,3846,4478,1426,4169,3667,623,1550,900,4016,1380,2448,552,2354,1026,3446,1615,581,252,1024,3862,1449,4081
22560,756,4338,3498,2653,1688,438,2588,4515,136,2141,1255,1990,3299,3157,2717,2368,3653,2021,2441,3007,70,813
22561,762,344,3706,1368,978,2350,950,870,793,1823,2464,4488,2336,1241,1904,3375,2527,2826,3307,849,4483,3196
22562,2300,3580,755,159,2066,3387,1674,3106,2929,4991,4655,4053,47,1199,3555,1169,4839,1809,2868,1881,2663,4522
22563,2574,3955,2320,2637,3651,3388,1277,168,3292,1772,3984,71,1457,342,3268,2631,4690,1002,2885,4358,392,1846
22564,2337,1642,813,1919,153,280,4648,3566,1520,2311,1540,350,1124,472,856,4826,90,2446,4602,1863,3399,1557
22565,4856,4367,47,3500,4092,3453,2011,1921,2662,4291,2448,11,2165,444,1172,2586,4470,2699,1010,3403,3636,1961
22566,993,2622,953,4316,2678,110,2692,1576,1547,3298,4137,2434,4450,3986,172,1476,2378,3296,546,1610,4124,352
22567,3642,4639,2219,4522,3135,3719,2781,1017,230,2846,873,586,528,4591,1491,3441,89,1023,1361,1610,3897,2459
22568,1940,130,3315,3817,978,3838,3360,3144,88,3143,3901,1273,3128,3395,1799,3721,2081,3261,1996,3214,540,528
22569,3911,1179,1550,529,800,2744,359,214,3931,2097,2809,3049,523,179,1344,2137,3346,3604,4130,588,191,3667
22570,2770,4343,3159,1053,1993,4442,3970,315,425,4466,3684,1490,4439,167,3957,4200,2353,2091,4138,4802,4068,2724
22571,273,3213,356,3667,4302,1143,1102,3197,2274,3098,3780,1775,2347,1130,1951,4809,3335,1326,3050,893,982,1585
22572,4947,3217,2146,3487,4703,4640,2917,4423,1940,4503,345,1765,2387,613,844,3989,3115,273,1143,2229,1318,3803
22573,3675,12,534,2169,3788,1990,2758,335,2641,2164,1355,1965,1886,3235,4163,1935,3864,1334,2517,1091,126,2124
22574,4321,4702,870,1355,4582,1885,855,4308,1046,3503,4981,4265,3479,3769,3400,3479,3525,3247,2895,1966,2894,3374
22575,2715,2716,338,1814,3410,1500,2448,4578,1889,2466,3277,259,250,9,1207,1232,3838,4042,3590,66,2220,2648
22576,4865,298,305,305,1430,847,2786,2301,1227,2434,1788,531,1260,820,4007,2067,697,3750,389,1858,1362,2569
22577,3845,2124,1637,4191,4960,4441,4200,4601,1202,2652,2958,4669,4385,640,2428,3608,3935,1493,3482,147,4827,3421
22578,3832,3792,3530,4396,144,3951,1490,4615,772,3535,1306,4318,970,1349,3762,2444,4211,104,1104,2254,1126,671
22579,3043,1303,1832,1024,3171,1511,1885,3280,2600,3991,2705,823,3277,2603,1624,2233,4399,595,3052,1249,4341,709
22580,154,4966,2284,2761,3425,743,2355,4248,1602,3611,3956,4375,3503,491,3323,2625,594,1235,4987,3423,571,2552
22581,638,1564,1200,1641,4569,1756,2323,3474,4498,183,2250,951,4267,4232,241,3452,2601,4354,3502,2507,2408,4488
22582,614,3794,3916,2816,4880,2882,125,791,569,3998,2230,3561,1384,4723,2335,918,4146,396,2731,3644,1518,2281
22583,467,1843,83,1648,886,978,2924,2477,3000,4507,1774,1669,4243,106,4197,4013,3199,3467,3669,2343,1901,3459
22584,279,1264,2783,1451,1520,2304,2023,2855,4480,3891,1147,1553,2704,3823,925,2643,46,3437,2350,4213,1021,983
22585,562,4840,3145,1589,2919,4334,4076,3238,3500,1106,1225,545,3688,3773,2935,4562,1703,1094,1964,1089,2885,3686
22586,4266,2808,1475,1973,1213,4053,672,3979,2244,86,4610,3846,3032,4225,1500,4612,481,4699,1627,3513,277,3311
22587,4031,91,1796,2504,2078,4986,1020,1186,3299,3134,1444,577,72,4193,1262,2389,1838,1808,345,3692,3838,412
22588,3116,2520,3045,2410,3629,4445,1521,3736,1819,2184,3557,2460,3810,3803,3257,712,4564,178,2459,4083,2314,414
22589,1537,1017,3824,1493,1272,414,1727,495,124,4793,3473,531,1192,4257,4992,4998,2909,254,3,1668,2228,4148
22590,1579,1763,3210,4622,3314,3442,2081,3127,3558,1395,3426,520,4580,1320,4579,1214,3726,2755,2617,934,1342,4243
22591,959,4873,2813,3717,4884,828,2880,1305,221,4281,4446,4382,1517,1369,2288,3986,4324,2076,2014,1395,1780,4477
22592,3490,2265,4956,2881,458,49,1205,4201,3789,3090,1812,4714,1776,2815,3157,1266,4822,3813,1393,1701,3241,558
22593,51,318,4467,3411,30,1131,1404,474,1206,523,3612,4681,2512,3942,1146,3230,2658,4178,4945,772,2020,4813
22594,3219,3855,4464,890,4794,4094,535,817,3529,2337,809,2874,3121,4605,1905,4049,1218,193,259,1282,825,2670
22595,1892,4433,1107,82,817,4571,316,3179,2496,1743,2535,304,2382,4654,2925,4799,597,4410,3492,1516,1022,3752
22596,1944,890,4572,1826,4089,2005,2277,399,85,3283,4426,746,4928,2997,59,2357,91,4887,3625,402,3371,2602
22597,4264,901,3343,939,933,3857,4383,4462,1303,1769,3826,577,4020,4539,2280,273,4080,1659,3256,4249,621,428
22598,2685,1766,4,4784,4996,707,2241,2602,785,436,4742,3421,1552,4156,396,915,885,378,2533,4504,1930,2399
22599,1039,2722,1264,607,757,683,4849,4651,89,41,796,453,4068,1382,585,954,1767,4444,2014,4204,2553,1142
22600,186,4092,1404,3798,149,2967,2958,4251,3534,474,2115,3045,2537,832,603,3270,4847,1414,3047,621,4547,3124
22601,2938,4276,65,2029,3237,3538,33,2640,2663,91,932,1460,1255,1937,3513,933,1919,3696,1561,1953,3910,4004
22602,1286,2183,2476,205,1071,1059,253,4241,1668,4871,2354,2299,1507,3673,861,1289,2052,1554,3282,2755,1583,4374
22603,3563,1357,841,1297,3037,340,3128,1020,3993,1992,2487,1266,2982,3048,1776,1956,2139,4499,3252,1673,4410,4970
22604,3801,1661,2070,4339,11,3977,1748,1219,1081,2649,1251,3612,1233,123,1740,3849,3863,4490,253,4372,2474,3962
22605,2889,711,4684,3009,3140,2144,4130,3203,4309,2242,1710,1698,2254,3015,4069,4475,3001,2051,2534,3756,3223,2493
22606,4024,2183,2395,3518,358,4975,1348,2294,2637,3881,699,3410,1485,1645,4700,4237,1612,1918,2445,2714,2234,3160
22607,3909,3075,3619,689,1260,2121,3470,4533,2158,2389,3325,910,575,271,1071,4138,4850,4630,4954,3107,4175,4513
22608,3822,1752,4182,1160,4230,6,4762,3184,4454,1301,261,1459,2799,2021,3707,3889,376,1402,4732,790,990,4968
22609,3858,1463,2170,1404,4810,3346,4659,3888,1532,4770,2350,2298,2127,4351,996,2565,994,4247,4427,716,898,1068
22610,2686,4246,4364,4635,2337,419,1930,4453,772,4235,2939,2215,3914,1992,4496,2134,4303,1706,4233,1786,2218,2720
22611,3042,255,3931,139,4679,879,929,3608,1560,2072,3727,4197,2748,3282,676,2610,64,384,3140,975,1361,4358
22612,172,1062,1407,1576,352,1546,4869,3925,1000,4312,129,4483,828,2795,4641,3968,1364,2413,1177,2272,1009,2886
22613,526,4331,333,3253,956,4887,4965,892,2387,1055,2762,3838,4426,1615,3688,2948,1733,3296,1628,350,1061,1182
22614,3865,3879,1808,1705,1303,3235,134,1024,2195,1969,76,3320,2564,504,1413,2813,4818,3631,1003,1817,1376,219
22615,68,1465,742,4675,2264,1826,3349,1119,1471,131,1057,675,4361,4686,2064,4646,399,1514,4092,386,2818,1831
22616,3704,3769,2363,3385,4943,2314,4293,4744,410,3961,3716,3521,4293,3866,805,3332,4920,966,1029,4499,1820,978
22617,1263,4972,514,4847,503,2103,1108,3002,1780,3732,2996,385,1001,940,4280,3727,1743,3726,1137,4211,4602,4210
22618,1280,2059,2110,3841,1841,1731,1612,4593,2637,2481,1231,4066,2641,2984,225,4175,2060,263,3449,4039,4375,4632
22619,4331,2750,3514,2150,4884,1818,998,3579,216,483,4612,1859,862,306,4698,3802,2346,2922,3123,3857,134,4355
22620,4182,2594,2569,192,214,181,3640,2503,1330,1687,3544,3569,3462,209,3110,2187,2330,4247,4005,4980,3595,4600
22621,1355,4837,1083,4686,3985,1398,1981,2306,1497,269,4080,570,1705,453,2111,2600,896,2869,3379,3727,1148,4590
22622,2611,4757,1075,2872,1768,3892,1770,1391,415,2493,2486,2302,644,4920,4419,2766,1425,2283,4830,4591,1888,438
22623,2271,822,2941,3142,2582,1885,4257,3631,1765,3453,330,2302,4530,4875,4593,3212,1860,2625,1358,21,1170,171
22624,3685,456,3407,1283,5000,2578,3453,2924,4974,3818,2890,4079,1685,1683,850,4960,869,3314,2053,4743,10,893
22625,2523,1655,4315,3957,640,2018,44,3652,161,3329,4603,2456,490,2845,1138,2236,3263,4659,1171,640,864,3239
22626,599,4611,4328,3311,2951,1246,731,2045,4563,2987,1718,13,2354,2827,1718,1700,1453,4661,1674,2180,348,1606
22627,2019,4073,3638,3200,676,3896,1223,4558,3219,3824,1076,2370,2566,3184,2819,2968,13,2381,2960,1296,4557,2531
22628,4843,2142,1250,1418,122,197,1532,4808,4321,2179,4836,1670,239,963,564,70,4718,1608,3158,4917,3688,889
22629,4707,4009,1374,3224,664,3543,4284,843,3577,3088,3113,4595,1490,4730,1457,1646,2933,2898,570,239,256,4718
22630,161,1574,391,4720,3693,1345,1506,3732,279,3211,4755,2321,2851,2620,3251,1761,3007,1917,987,2165,3787,2666
22631,311,4311,321,2014,4497,2518,285,4267,1284,4915,2837,1522,3511,1787,1157,1449,379,2796,1318,2536,2021,1997
22632,969,4325,3400,4598,4360,1804,68,338,2886,417,1993,284,4726,1443,4417,4389,1738,561,1263,2019,3148,1050
22633,2805,2474,312,704,1995,3397,710,4866,4782,3611,2273,1716,211,3821,3098,676,1112,1548,366,2060,3532,247
22634,3369,4556,2981,4547,3205,1151,4625,4858,4612,534,4218,4063,237,4666,4388,4614,3333,2959,5000,820,151,360
22635,2914,4413,4766,462,3684,1539,1160,3528,4963,4532,122,3903,1384,2139,837,4150,3168,1902,982,4421,4369,2898
22636,4535,4576,3772,725,4565,3744,4067,649,3687,2675,2161,1022,2711,2452,1201,2728,4532,4261,4720,903,1660,683
22637,2792,4025,188,4316,2799,3013,2232,3507,4177,2621,13,124,3416,1842,2699,2450,250,919,2173,4800,2446,4983
22638,748,271,921,2880,4586,2142,2912,547,1643,3724,401,4159,747,2767,1710,294,1370,4332,2300,732,2502,2659
22639,4972,1598,1987,2272,1435,1513,1019,3282,1462,3109,1495,2486,3968,2694,389,2827,4591,2032,3399,2779,3219,705
22640,3628,2225,258,4083,1671,3441,3102,4736,873,3705,3851,2210,3092,162,3649,3530,417,162,65,4056,3909,1347
22641,2703,4000,2166,1065,555,4498,154,4277,4040,1597,2159,339,1811,2856,3806,2257,924,4824,4951,990,2779,3668
22642,408,1620,775,2437,1366,4958,3554,514,4136,1439,411,4981,938,1604,4794,484,685,2897,1732,4080,3480,676
22643,4826,2009,1632,1325,4024,3313,819,1765,4499,2849,995,264,4523,1641,4464,3861,3614,3442,783,3028,4842,1873
22644,2097,2158,1045,3155,2773,1751,775,1337,3004,1758,2127,1710,4882,1039,3930,2115,4576,3683,3587,158,1412,3035
22645,1717,4950,2533,4771,4698,4387,320,884,508,3457,2373,2796,1516,1379,1022,2807,1696,3805,4197,689,4868,1801
22646,634,2429,3729,1468,3920,422,3590,2340,1249,4640,1881,1279,4429,1340,1093,1629,3840,1185,4537,3043,2418,2939
22647,1665,3551,4566,1072,2059,2550,1228,3121,66,808,1104,3009,3993,1839,2228,626,1761,3281,1533,4957,4736,1728
22648,3431,816,3746,1464,1387,1493,2228,3335,2147,4314,470,3456,867,3276,229,3865,624,2159,2177,126,2281,534
22649,4499,2167,29,2755,3364,245,1138,2946,18,548,1584,1592,4492,4340,3115,1018,1068,100,2833,939,3575,2794
22650,2260,306,1220,2461,4844,1850,1743,322,1244,689,4259,3025,889,3976,2164,1733,3992,4302,874,201,848,1564
22651,4154,2397,3122,4415,906,331,1398,1661,3745,1909,433,3443,3679,1290,1432,4539,1219,878,4559,1508,927,740
22652,654,3108,2593,2437,2830,4749,1327,4356,2534,196,3652,97,4450,1374,2284,4270,4533,4624,3592,3309,2571,3067
22653,3412,4421,149,304,2869,2580,3858,4080,4883,4933,3089,1847,2579,3614,2261,3345,4895,1214,4228,1871,3676,199
22654,4841,346,481,2602,707,3206,77,4705,1509,1006,4368,1869,4170,2663,2592,959,4823,3100,3427,3135,1621,2299
22655,282,3745,2208,1438,1448,2118,715,1531,2323,2369,2984,4675,2966,1143,4795,3004,46,2672,2768,1157,4593,1123
22656,2164,1577,351,78,4834,1811,4819,3522,2404,1706,4752,4488,2393,2058,1596,3523,482,993,4350,1962,1847,835
22657,1720,1918,2665,1254,904,2045,31,3675,4547,1541,863,4441,1675,431,2235,404,4030,4837,2354,4036,3956,3294
22658,1666,306,4628,3068,2990,2398,92,1940,677,3977,3366,4896,2167,3731,727,4188,4665,2516,1426,2692,21,2843
22659,4001,1544,1414,2380,274,3468,4710,1605,2231,134,102,3728,1825,3810,1190,2698,4535,1401,4700,3014,1297,682
22660,1777,2484,2347,4435,703,3299,2601,4976,868,3996,1224,2719,2746,4606,1126,3645,1466,1886,545,1881,4348,1102
22661,1174,3006,974,2534,482,68,1942,4849,3407,4905,3687,531,4159,1676,128,4174,24,1227,3526,2044,3725,1889
